NUTS 3 CODE,LAU CODE,LAU NAME NATIONAL,LAU NAME LATIN,CHANGE (Y/N),POPULATION,TOTAL AREA (m2),DEGURBA,DEG change compared to last year,COASTAL AREA (yes/no),COAST change compared to last year,CITY_ID,CITY_ID change compared to last year,CITY_NAME,GREATER_CITY_ID,GREATER_CITY_ID change compared to last year,GREATER_CITY_NAME,FUA_ID,FUA_ID change compared to last year,FUA_NAME
PL843,1006201390802,Jasionówka,Jasionówka,no,2792,96800000,3,no,no,,,,,,,,,,
PL843,1006201390803,Jaświły,Jaświły,no,4943,175490000,3,no,no,,,,,,,,,,
PL843,1006201390804,Knyszyn,Knyszyn,no,4781,127190000,3,no,no,,,,,,,,,,
PL843,1006201390805,Krypno,Krypno,no,4023,112310000,3,no,no,,,,,,,,PL011L2,no,Białystok
PL843,1006201390806,Mońki,Mońki,no,14927,161550000,2,no,no,,,,,,,,,,
PL843,1006201390807,Trzcianne,Trzcianne,no,4312,331870000,3,no,no,,,,,,,,,,
PL843,1006201390901,Sejny,Sejny,no,5344,4490000,2,no,no,,,,,,,,,,
PL843,1006201390902,Giby,Giby,no,2729,323200000,3,no,no,,,,,,,,,,
PL843,1006201390903,Krasnopol,Krasnopol,no,3816,171490000,3,no,no,,,,,,,,,,
PL843,1006201390904,Puńsk,Puńsk,no,4169,138590000,3,no,no,,,,,,,,,,
PL843,1006201390905,Sejny,Sejny,no,4034,217400000,3,no,no,,,,,,,,,,
PL843,1006201391201,Bakałarzewo,Bakałarzewo,no,3097,122560000,3,no,no,,,,,,,,,,
PL843,1006201391202,Filipów,Filipów,no,4361,150810000,3,no,no,,,,,,,,,,
PL843,1006201391203,Jeleniewo,Jeleniewo,no,3148,131370000,3,no,no,,,,,,,,PL021L2,no,Suwałki
PL843,1006201391204,Przerośl,Przerośl,no,2947,123620000,3,no,no,,,,,,,,,,
PL843,1006201391205,Raczki,Raczki,no,5915,142240000,3,no,no,,,,,,,,,,
PL843,1006201391206,Rutka-Tartak,Rutka-Tartak,no,2341,103460000,3,no,no,,,,,,,,PL021L2,no,Suwałki
PL843,1006201391207,Suwałki,Suwałki,no,7682,264610000,3,no,no,,,,,,,,PL021L2,no,Suwałki
PL843,1006201391208,Szypliszki,Szypliszki,no,3907,156430000,3,no,no,,,,,,,,PL021L2,no,Suwałki
PL843,1006201391209,Wiżajny,Wiżajny,no,2394,111900000,3,no,no,,,,,,,,,,
PL843,1006201396301,Suwałki,Suwałki,no,69827,65510000,1,no,no,,PL021C1,no,Suwałki,,,,PL021L2,no,Suwałki
PL911,1007141286501,Warszawa,Warszawa,no,1777972,517240000,1,no,no,,PL001C1,no,Warszawa,,,,PL001L2,no,Warszawa
PL912,1007141290801,Legionowo,Legionowo,no,54066,13540000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141290802,Jabłonna,Jabłonna,no,19253,64800000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141290803,Nieporęt,Nieporęt,no,14493,96040000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141290804,Serock,Serock,no,14708,110290000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141290805,Wieliszew,Wieliszew,no,14255,106090000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291201,Mińsk Mazowiecki,Mińsk Mazowiecki,no,40799,13180000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291204,Cegłów,Cegłów,no,6154,95630000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291205,Dębe Wielkie,Dębe Wielkie,no,10373,77720000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291206,Dobre,Dobre,no,6004,124900000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291207,Halinów,Halinów,no,16174,63090000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291208,Jakubów,Jakubów,no,5093,86980000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291209,Kałuszyn,Kałuszyn,no,5843,94390000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291210,Latowicz,Latowicz,no,5427,114050000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291211,Mińsk Mazowiecki,Mińsk Mazowiecki,no,15325,112310000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291212,Mrozy,Mrozy,no,8679,144920000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291213,Siennica,Siennica,no,7472,110870000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291214,Stanisławów,Stanisławów,no,6767,106370000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291215,Sulejówek,Sulejówek,no,19714,19310000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291701,Józefów,Józefów,no,20605,23910000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291702,Otwock,Otwock,no,44880,47310000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291703,Celestynów,Celestynów,no,11680,88920000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291704,Karczew,Karczew,no,15858,81500000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291705,Kołbiel,Kołbiel,no,8169,106500000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291706,Osieck,Osieck,no,3603,67980000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141291707,Sobienie-Jeziory,Sobienie-Jeziory,no,6380,97680000,3,no,no,,,,,,,,,,
PL912,1007141291708,Wiązowna,Wiązowna,no,12861,102120000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141293401,Kobyłka,Kobyłka,no,23706,19640000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141293402,Marki,Marki,no,33914,26150000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141293403,Ząbki,Ząbki,no,36706,10980000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141293404,Zielonka,Zielonka,no,17589,79480000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141293405,Dąbrówka,Dąbrówka,no,8097,109220000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141293406,Jadów,Jadów,no,7557,116580000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141293407,Klembów,Klembów,no,9891,85700000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141293408,Poświętne,Poświętne,no,6223,103950000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141293409,Radzymin,Radzymin,no,26997,129460000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141293410,Strachówka,Strachówka,no,2742,107730000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141293411,Tłuszcz,Tłuszcz,no,20026,103010000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL912,1007141293412,Wołomin,Wołomin,no,51909,61660000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141300501,Milanówek,Milanówek,no,16306,13440000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141300502,Podkowa Leśna,Podkowa Leśna,no,3854,10130000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141300503,Baranów,Baranów,no,5279,75340000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141300504,Grodzisk Mazowiecki,Grodzisk Mazowiecki,no,47641,107400000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141300505,Jaktorów,Jaktorów,no,12298,55300000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141300506,Żabia Wola,Żabia Wola,no,8713,105430000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141301401,Nowy Dwór Mazowiecki,Nowy Dwór Mazowiecki,no,28647,28210000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141301402,Czosnów,Czosnów,no,9947,128450000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141301403,Leoncin,Leoncin,no,5578,157980000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141301404,Nasielsk,Nasielsk,no,19945,205770000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141301405,Pomiechówek,Pomiechówek,no,9092,102680000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141301406,Zakroczym,Zakroczym,no,6082,71700000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141301801,Góra Kalwaria,Góra Kalwaria,no,26772,144120000,3,no,no,,,,,,,,,,
PL913,1007141301802,Konstancin-Jeziorna,Konstancin-Jeziorna,no,24721,78580000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141301803,Lesznowola,Lesznowola,no,27203,69300000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141301804,Piaseczno,Piaseczno,no,83792,128260000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141301805,Prażmów,Prażmów,no,10996,86470000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141301806,Tarczyn,Tarczyn,no,11467,114270000,3,no,no,,,,,,,,,,
PL913,1007141302101,Piastów,Piastów,no,22657,5760000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141302102,Pruszków,Pruszków,no,61784,19190000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141302103,Brwinów,Brwinów,no,26385,69260000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141302104,Michałowice,Michałowice,no,18057,34730000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141302105,Nadarzyn,Nadarzyn,no,13654,73450000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141302106,Raszyn,Raszyn,no,21703,43910000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141303201,Błonie,Błonie,no,21605,85580000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141303202,Izabelin,Izabelin,no,10602,65010000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141303203,Kampinos,Kampinos,no,4354,84600000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141303204,Leszno,Leszno,no,10172,125080000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141303205,Łomianki,Łomianki,no,26723,38830000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141303206,Ożarów Mazowiecki,Ożarów Mazowiecki,no,24676,71270000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL913,1007141303207,Stare Babice,Stare Babice,no,18875,63420000,2,no,no,,,,,,,,PL001L2,no,Warszawa
PL922,1007142250201,Ciechanów,Ciechanów,no,44209,32780000,2,no,no,,,,,,,,,,
PL922,1007142250202,Ciechanów,Ciechanów,no,7091,140540000,3,no,no,,,,,,,,,,
PL922,1007142250203,Glinojeck,Glinojeck,no,7861,153850000,3,no,no,,,,,,,,,,
PL922,1007142250204,Gołymin-Ośrodek,Gołymin-Ośrodek,no,3818,110710000,3,no,no,,,,,,,,,,
PL922,1007142250205,Grudusk,Grudusk,no,3624,96750000,3,no,no,,,,,,,,,,
PL922,1007142250206,Ojrzeń,Ojrzeń,no,4305,120240000,3,no,no,,,,,,,,,,
PL922,1007142250207,Opinogóra Górna,Opinogóra Górna,no,5971,139040000,3,no,no,,,,,,,,,,
PL922,1007142250208,Regimin,Regimin,no,5018,111180000,3,no,no,,,,,,,,,,
PL922,1007142250209,Sońsk,Sońsk,no,7773,154710000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL922,1007142251301,Mława,Mława,no,31234,34800000,2,no,no,,,,,,,,,,
PL922,1007142251302,Dzierzgowo,Dzierzgowo,no,3098,150610000,3,no,no,,,,,,,,,,
PL922,1007142251303,Lipowiec Kościelny,Lipowiec Kościelny,no,4830,114450000,3,no,no,,,,,,,,,,
PL922,1007142251304,Radzanów,Radzanów,no,3332,98860000,3,no,no,,,,,,,,,,
PL922,1007142251305,Strzegowo,Strzegowo,no,7565,214210000,3,no,no,,,,,,,,,,
PL922,1007142251306,Stupsk,Stupsk,no,4847,117990000,3,no,no,,,,,,,,,,
PL922,1007142251307,Szreńsk,Szreńsk,no,4196,109390000,3,no,no,,,,,,,,,,
PL922,1007142251308,Szydłowo,Szydłowo,no,4610,122500000,3,no,no,,,,,,,,,,
PL922,1007142251309,Wieczfnia Kościelna,Wieczfnia Kościelna,no,4104,119730000,3,no,no,,,,,,,,,,
PL922,1007142251310,Wiśniewo,Wiśniewo,no,5286,99280000,3,no,no,,,,,,,,,,
PL922,1007142252001,Płońsk,Płońsk,no,22163,11600000,2,no,no,,,,,,,,,,
PL922,1007142252002,Raciąż,Raciąż,no,4420,8400000,3,no,no,,,,,,,,,,
PL922,1007142252003,Baboszewo,Baboszewo,no,7959,162230000,3,no,no,,,,,,,,,,
PL922,1007142252004,Czerwińsk nad Wisłą,Czerwińsk nad Wisłą,no,7666,144110000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL922,1007142252005,Dzierzążnia,Dzierzążnia,no,3688,102480000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL922,1007142252006,Joniec,Joniec,no,2660,73150000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL922,1007142252007,Naruszewo,Naruszewo,no,6353,159500000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL922,1007142252008,Nowe Miasto,Nowe Miasto,no,4701,117850000,3,no,no,,,,,,,,,,
PL922,1007142252009,Płońsk,Płońsk,no,7891,126910000,3,no,no,,,,,,,,,,
PL922,1007142252010,Raciąż,Raciąż,no,8378,242890000,3,no,no,,,,,,,,,,
PL922,1007142252011,Sochocin,Sochocin,no,5861,122190000,3,no,no,,,,,,,,,,
PL922,1007142252012,Załuski,Załuski,no,5669,108480000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL922,1007142252401,Gzy,Gzy,no,3816,104460000,3,no,no,,,,,,,,,,
PL922,1007142252402,Obryte,Obryte,no,4821,139760000,3,no,no,,,,,,,,,,
PL922,1007142252403,Pokrzywnica,Pokrzywnica,no,4991,120540000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL922,1007142252404,Pułtusk,Pułtusk,no,24615,134130000,2,no,no,,,,,,,,,,
PL922,1007142252405,Świercze,Świercze,no,4611,93370000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL922,1007142252406,Winnica,Winnica,no,4091,115040000,3,no,no,,,,,,,,,,
PL922,1007142252407,Zatory,Zatory,no,4864,120120000,3,no,no,,,,,,,,,,
PL922,1007142253701,Bieżuń,Bieżuń,no,5021,121460000,3,no,no,,,,,,,,,,
PL922,1007142253702,Kuczbork-Osada,Kuczbork-Osada,no,4769,121590000,3,no,no,,,,,,,,,,
PL922,1007142253703,Lubowidz,Lubowidz,no,6894,190780000,3,no,no,,,,,,,,,,
PL922,1007142253704,Lutocin,Lutocin,no,4298,126450000,3,no,no,,,,,,,,,,
PL922,1007142253705,Siemiątkowo,Siemiątkowo,no,3504,113400000,3,no,no,,,,,,,,,,
PL922,1007142253706,Żuromin,Żuromin,no,14458,132920000,2,no,no,,,,,,,,,,
PL924,1007142261101,Maków Mazowiecki,Maków Mazowiecki,no,9787,10280000,2,no,no,,,,,,,,,,
PL924,1007142261102,Czerwonka,Czerwonka,no,2640,110440000,3,no,no,,,,,,,,,,
PL924,1007142261103,Karniewo,Karniewo,no,5207,129060000,3,no,no,,,,,,,,,,
PL924,1007142261104,Krasnosielc,Krasnosielc,no,6426,167150000,3,no,no,,,,,,,,,,
PL924,1007142261105,Młynarze,Młynarze,no,1761,74860000,3,no,no,,,,,,,,,,
PL924,1007142261106,Płoniawy-Bramura,Płoniawy-Bramura,no,5381,134850000,3,no,no,,,,,,,,,,
PL924,1007142261107,Różan,Różan,no,4420,84580000,3,no,no,,,,,,,,,,
PL924,1007142261108,Rzewnie,Rzewnie,no,2636,111750000,3,no,no,,,,,,,,,,
PL924,1007142261109,Sypniewo,Sypniewo,no,3314,128450000,3,no,no,,,,,,,,,,
PL924,1007142261110,Szelków,Szelków,no,3675,113210000,3,no,no,,,,,,,,,,
PL924,1007142261501,Baranowo,Baranowo,no,6507,197570000,3,no,no,,,,,,,,,,
PL924,1007142261502,Czarnia,Czarnia,01_01_2018,2561,93850000,3,no,no,,,,,,,,,,
PL924,1007142261503,Czerwin,Czerwin,no,5124,170240000,3,no,no,,,,,,,,,,
PL924,1007142261504,Goworowo,Goworowo,no,8341,219100000,3,no,no,,,,,,,,,,
PL924,1007142261505,Kadzidło,Kadzidło,no,11420,258880000,3,no,no,,,,,,,,,,
PL924,1007142261506,Lelis,Lelis,no,9654,196390000,3,no,no,,,,,,,,,,
PL924,1007142261507,Łyse,Łyse,no,8434,246780000,3,no,no,,,,,,,,,,
PL924,1007142261508,Myszyniec,Myszyniec,01_01_2018,10486,226810000,3,no,no,,,,,,,,,,
PL924,1007142261509,Olszewo-Borki,Olszewo-Borki,no,10718,196740000,3,no,no,,,,,,,,,,
PL924,1007142261510,Rzekuń,Rzekuń,01_01_2018,10694,130890000,3,no,no,,,,,,,,,,
PL924,1007142261511,Troszyn,Troszyn,no,4796,156300000,3,no,no,,,,,,,,,,
PL924,1007142261601,Ostrów Mazowiecka,Ostrów Mazowiecka,no,22545,22270000,2,no,no,,,,,,,,,,
PL924,1007142261602,Andrzejewo,Andrzejewo,no,4125,118740000,3,no,no,,,,,,,,,,
PL924,1007142261603,Boguty-Pianki,Boguty-Pianki,no,2602,89090000,3,no,no,,,,,,,,,,
PL924,1007142261604,Brok,Brok,no,2842,109910000,3,no,no,,,,,,,,,,
PL924,1007142261605,Małkinia Górna,Małkinia Górna,no,11642,134310000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL924,1007142261606,Nur,Nur,no,2708,96000000,3,no,no,,,,,,,,,,
PL924,1007142261607,Ostrów Mazowiecka,Ostrów Mazowiecka,no,12878,282940000,3,no,no,,,,,,,,,,
PL924,1007142261608,Stary Lubotyń,Stary Lubotyń,no,3735,109590000,3,no,no,,,,,,,,,,
PL924,1007142261609,Szulborze Wielkie,Szulborze Wielkie,no,1677,46720000,3,no,no,,,,,,,,,,
PL924,1007142261610,Wąsewo,Wąsewo,no,4345,119490000,3,no,no,,,,,,,,,,
PL924,1007142261611,Zaręby Kościelne,Zaręby Kościelne,no,3683,88730000,3,no,no,,,,,,,,,,
PL924,1007142262201,Przasnysz,Przasnysz,no,17309,25160000,2,no,no,,,,,,,,,,
PL924,1007142262202,Chorzele,Chorzele,no,10187,370690000,3,no,no,,,,,,,,,,
PL924,1007142262203,Czernice Borowe,Czernice Borowe,no,3801,120180000,3,no,no,,,,,,,,,,
PL924,1007142262204,Jednorożec,Jednorożec,no,7160,232240000,3,no,no,,,,,,,,,,
PL924,1007142262205,Krasne,Krasne,no,3634,101350000,3,no,no,,,,,,,,,,
PL924,1007142262206,Krzynowłoga Mała,Krzynowłoga Mała,no,3459,184870000,3,no,no,,,,,,,,,,
PL924,1007142262207,Przasnysz,Przasnysz,no,7274,184130000,3,no,no,,,,,,,,,,
PL924,1007142263501,Brańszczyk,Brańszczyk,no,8285,166510000,3,no,no,,,,,,,,,,
PL924,1007142263502,Długosiodło,Długosiodło,no,7817,167620000,3,no,no,,,,,,,,,,
PL924,1007142263503,Rząśnik,Rząśnik,no,7018,167430000,3,no,no,,,,,,,,,,
PL924,1007142263504,Somianka,Somianka,no,5604,117690000,3,no,no,,,,,,,,,,
PL924,1007142263505,Wyszków,Wyszków,no,39408,165180000,2,no,no,,,,,,,,,,
PL924,1007142263506,Zabrodzie,Zabrodzie,no,5933,92000000,3,no,no,,,,,,,,PL001L2,no,Warszawa
PL924,1007142266101,Ostrołęka,Ostrołęka,01_01_2018,52262,33460000,2,no,no,,,,,,,,,,
PL921,1007142270101,Białobrzegi,Białobrzegi,no,10318,77740000,2,no,no,,,,,,,,,,
PL921,1007142270102,Promna,Promna,no,5594,120260000,3,no,no,,,,,,,,,,
PL921,1007142270103,Radzanów,Radzanów,no,3893,82520000,3,no,no,,,,,,,,,,
PL921,1007142270104,Stara Błotnica,Stara Błotnica,no,5326,96050000,3,no,no,,,,,,,,,,
PL921,1007142270105,Stromiec,Stromiec,no,5654,156740000,3,no,no,,,,,,,,,,
PL921,1007142270106,Wyśmierzyce,Wyśmierzyce,no,2766,105790000,3,no,no,,,,,,,,,,
PL921,1007142270701,Garbatka-Letnisko,Garbatka-Letnisko,no,5053,73830000,3,no,no,,,,,,,,,,
PL921,1007142270702,Głowaczów,Głowaczów,no,7230,185840000,3,no,no,,,,,,,,,,
PL921,1007142270703,Gniewoszów,Gniewoszów,no,3924,84100000,3,no,no,,,,,,,,,,
PL921,1007142270704,Grabów nad Pilicą,Grabów nad Pilicą,no,3906,124720000,3,no,no,,,,,,,,,,
PL921,1007142270705,Kozienice,Kozienice,no,29659,244030000,2,no,no,,,,,,,,,,
PL921,1007142270706,Magnuszew,Magnuszew,no,6764,141060000,3,no,no,,,,,,,,,,
PL921,1007142270707,Sieciechów,Sieciechów,no,3936,62520000,3,no,no,,,,,,,,,,
PL921,1007142270901,Chotcza,Chotcza,no,2351,89820000,3,no,no,,,,,,,,,,
PL921,1007142270902,Ciepielów,Ciepielów,no,5571,134770000,3,no,no,,,,,,,,,,
PL921,1007142270903,Lipsko,Lipsko,no,11137,135250000,3,no,no,,,,,,,,,,
PL921,1007142270904,Rzeczniów,Rzeczniów,no,4386,103430000,3,no,no,,,,,,,,,,
PL921,1007142270905,Sienno,Sienno,no,5852,147120000,3,no,no,,,,,,,,,,
PL921,1007142270906,Solec nad Wisłą,Solec nad Wisłą,no,4917,129830000,3,no,no,,,,,,,,,,
PL921,1007142272301,Borkowice,Borkowice,no,4302,85800000,3,no,no,,,,,,,,,,
PL921,1007142272302,Gielniów,Gielniów,no,4616,79220000,3,no,no,,,,,,,,,,
PL921,1007142272303,Klwów,Klwów,no,3426,86750000,3,no,no,,,,,,,,,,
PL921,1007142272304,Odrzywół,Odrzywół,no,3842,99130000,3,no,no,,,,,,,,,,
PL921,1007142272305,Potworów,Potworów,no,4233,81700000,3,no,no,,,,,,,,,,
PL921,1007142272306,Przysucha,Przysucha,no,11920,181860000,2,no,no,,,,,,,,,,
PL921,1007142272307,Rusinów,Rusinów,no,4289,82760000,3,no,no,,,,,,,,,,
PL921,1007142272308,Wieniawa,Wieniawa,no,5294,103970000,3,no,no,,,,,,,,,,
PL921,1007142272501,Pionki,Pionki,no,18427,18400000,2,no,no,,,,,,,,,,
PL921,1007142272502,Gózd,Gózd,no,8913,77950000,3,no,no,,,,,,,,PL025L2,no,Radom
PL921,1007142272503,Iłża,Iłża,no,14743,256020000,3,no,no,,,,,,,,,,
PL921,1007142272504,Jastrzębia,Jastrzębia,no,7000,89760000,3,no,no,,,,,,,,,,
PL921,1007142272505,Jedlińsk,Jedlińsk,no,14507,138720000,3,no,no,,,,,,,,,,
PL921,1007142272506,Jedlnia-Letnisko,Jedlnia-Letnisko,no,12738,65580000,3,no,no,,,,,,,,PL025L2,no,Radom
PL921,1007142272507,Kowala,Kowala,no,12180,74680000,3,no,no,,,,,,,,PL025L2,no,Radom
PL921,1007142272508,Pionki,Pionki,no,10031,229730000,3,no,no,,,,,,,,,,
PL921,1007142272509,Przytyk,Przytyk,no,7285,134370000,3,no,no,,,,,,,,,,
PL921,1007142272510,Skaryszew,Skaryszew,no,14724,171270000,3,no,no,,,,,,,,PL025L2,no,Radom
PL921,1007142272511,Wierzbica,Wierzbica,no,9719,94100000,3,no,no,,,,,,,,,,
PL921,1007142272512,Wolanów,Wolanów,no,8847,82900000,3,no,no,,,,,,,,PL025L2,no,Radom
PL921,1007142272513,Zakrzew,Zakrzew,no,13003,96300000,3,no,no,,,,,,,,PL025L2,no,Radom
PL921,1007142273001,Chlewiska,Chlewiska,no,5972,123980000,3,no,no,,,,,,,,,,
PL921,1007142273002,Jastrząb,Jastrząb,no,5212,54530000,3,no,no,,,,,,,,,,
PL921,1007142273003,Mirów,Mirów,no,3898,53050000,3,no,no,,,,,,,,,,
PL921,1007142273004,Orońsko,Orońsko,no,5963,81950000,3,no,no,,,,,,,,,,
PL921,1007142273005,Szydłowiec,Szydłowiec,no,18819,138300000,2,no,no,,,,,,,,,,
PL921,1007142273601,Kazanów,Kazanów,no,4539,94920000,3,no,no,,,,,,,,,,
PL921,1007142273602,Policzna,Policzna,no,5557,112520000,3,no,no,,,,,,,,,,
PL921,1007142273603,Przyłęk,Przyłęk,no,6182,131570000,3,no,no,,,,,,,,,,
PL921,1007142273604,Tczów,Tczów,no,4911,72150000,3,no,no,,,,,,,,,,
PL921,1007142273605,Zwoleń,Zwoleń,no,15139,162140000,3,no,no,,,,,,,,,,
PL921,1007142276301,Radom,Radom,no,213029,111800000,1,no,no,,PL025C1,no,Radom,,,,PL025L2,no,Radom
PL923,1007142700401,Gostynin,Gostynin,no,18647,32400000,2,no,no,,,,,,,,,,
PL923,1007142700402,Gostynin,Gostynin,no,12077,270370000,3,no,no,,,,,,,,,,
PL923,1007142700403,Pacyna,Pacyna,no,3556,90290000,3,no,no,,,,,,,,,,
PL923,1007142700404,Sanniki,Sanniki,no,6052,94590000,3,no,no,,,,,,,,,,
PL923,1007142700405,Szczawin Kościelny,Szczawin Kościelny,no,4871,127160000,3,no,no,,,,,,,,,,
PL923,1007142701901,Bielsk,Bielsk,no,9088,125170000,3,no,no,,,,,,,,PL026L2,no,Płock
PL923,1007142701902,Bodzanów,Bodzanów,no,8221,136350000,3,no,no,,,,,,,,PL026L2,no,Płock
PL923,1007142701903,Brudzeń Duży,Brudzeń Duży,no,8262,159840000,3,no,no,,,,,,,,PL026L2,no,Płock
PL923,1007142701904,Bulkowo,Bulkowo,no,5584,116930000,3,no,no,,,,,,,,PL026L2,no,Płock
PL923,1007142701905,Drobin,Drobin,no,7957,143500000,3,no,no,,,,,,,,,,
PL923,1007142701906,Gąbin,Gąbin,no,11021,146210000,3,no,no,,,,,,,,PL026L2,no,Płock
PL923,1007142701907,Łąck,Łąck,no,5402,93990000,3,no,no,,,,,,,,PL026L2,no,Płock
PL923,1007142701908,Mała Wieś,Mała Wieś,no,6032,108780000,3,no,no,,,,,,,,,,
PL923,1007142701909,Nowy Duninów,Nowy Duninów,no,3993,146230000,3,no,no,,,,,,,,PL026L2,no,Płock
PL923,1007142701910,Radzanowo,Radzanowo,no,8452,104450000,3,no,no,,,,,,,,PL026L2,no,Płock
PL923,1007142701911,Słubice,Słubice,no,4455,95820000,3,no,no,,,,,,,,,,
PL923,1007142701912,Słupno,Słupno,no,7817,74930000,3,no,no,,,,,,,,PL026L2,no,Płock
PL923,1007142701913,Stara Biała,Stara Biała,no,11891,111120000,3,no,no,,,,,,,,PL026L2,no,Płock
PL923,1007142701914,Staroźreby,Staroźreby,no,7306,137660000,3,no,no,,,,,,,,PL026L2,no,Płock
PL923,1007142701915,Wyszogród,Wyszogród,no,5607,95650000,3,no,no,,,,,,,,,,
PL923,1007142702701,Sierpc,Sierpc,no,18014,18590000,2,no,no,,,,,,,,,,
PL923,1007142702702,Gozdowo,Gozdowo,no,5958,126350000,3,no,no,,,,,,,,PL026L2,no,Płock
PL923,1007142702703,Mochowo,Mochowo,no,6050,143710000,3,no,no,,,,,,,,PL026L2,no,Płock
PL923,1007142702704,Rościszewo,Rościszewo,no,4146,114790000,3,no,no,,,,,,,,,,
PL923,1007142702705,Sierpc,Sierpc,no,7034,150090000,3,no,no,,,,,,,,,,
